symbol,asset_id,period_end,metric,value,unit,raw_value,raw_unit,publication_date,source_url,source_note
180401,dongbu_power_phase1,2025-03-31,settled_electricity,50722.65,10k_kWh,50722.65,万千瓦时,2025-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,项目实际上网电量；当季末含暂估
180401,dongbu_power_phase1,2025-03-31,settlement_tariff,0.5171,RMB_per_kWh,0.5171,元/千瓦时（含税）,2025-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,报告披露的平均结算电价
180401,dongbu_power_phase1,2025-03-31,electricity_revenue,232095867.64,RMB,232095867.64,元（不含税）,2025-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,项目实际发电或售电收入；当季末含暂估
180401,dongbu_power_phase1,2025-03-31,fuel_consumption,72500,tonnes,7.25,万吨LNG,2025-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,报告披露约数
180401,dongbu_power_phase1,2025-03-31,fuel_unit_cost,2311.29,RMB_per_tonne,2311.29,元/吨（含税）,2025-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,含9%增值税的平均LNG成本
180401,dongbu_power_phase1,2025-06-30,power_generation,86547.46,10k_kWh,86547.46,万千瓦时,2025-07-18,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,机组实际发出的电量
180401,dongbu_power_phase1,2025-06-30,utilization_hours,740,hours,740,小时,2025-07-18,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,等效利用小时；报告按整数披露
180401,dongbu_power_phase1,2025-06-30,settled_electricity,85166.4,10k_kWh,85166.40,万千瓦时,2025-07-18,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,项目实际上网电量；当季末含暂估
180401,dongbu_power_phase1,2025-06-30,settlement_tariff,0.5119,RMB_per_kWh,0.5119,元/千瓦时（含税）,2025-07-18,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,报告披露的平均结算电价
180401,dongbu_power_phase1,2025-06-30,electricity_revenue,385819406.25,RMB,385819406.25,元（不含税）,2025-07-18,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,项目实际发电或售电收入；当季末含暂估
180401,dongbu_power_phase1,2025-06-30,fuel_consumption,120100,tonnes,12.01,万吨LNG,2025-07-18,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,报告披露约数
180401,dongbu_power_phase1,2025-06-30,fuel_unit_cost,2071.38,RMB_per_tonne,2071.38,元/吨（含税）,2025-07-18,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,含9%增值税的平均LNG成本
180401,dongbu_power_phase1,2025-09-30,power_generation,116681.33,10k_kWh,116681.33,万千瓦时,2025-10-27,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,机组实际发出的电量
180401,dongbu_power_phase1,2025-09-30,utilization_hours,997,hours,997,小时,2025-10-27,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,等效利用小时；报告按整数披露
180401,dongbu_power_phase1,2025-09-30,settled_electricity,114637.05,10k_kWh,114637.05,万千瓦时,2025-10-27,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,项目实际上网电量；当季末含暂估
180401,dongbu_power_phase1,2025-09-30,settlement_tariff,0.4414,RMB_per_kWh,0.4414,元/千瓦时（含税）,2025-10-27,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,报告披露的平均结算电价
180401,dongbu_power_phase1,2025-09-30,electricity_revenue,447763097.14,RMB,447763097.14,元（不含税）,2025-10-27,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,项目实际发电或售电收入；当季末含暂估
180401,dongbu_power_phase1,2025-09-30,fuel_consumption,157100,tonnes,15.71,万吨LNG,2025-10-27,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,报告披露约数
180401,dongbu_power_phase1,2025-09-30,fuel_unit_cost,1956.98,RMB_per_tonne,1956.98,元/吨（含税）,2025-10-27,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,含9%增值税的平均LNG成本
180401,dongbu_power_phase1,2025-12-31,power_generation,65563.63,10k_kWh,65563.63,万千瓦时,2026-01-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,机组实际发出的电量
180401,dongbu_power_phase1,2025-12-31,utilization_hours,560,hours,560,小时,2026-01-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,等效利用小时；报告按整数披露
180401,dongbu_power_phase1,2025-12-31,settled_electricity,64582.65,10k_kWh,64582.65,万千瓦时,2026-01-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,项目实际上网电量；当季末含暂估
180401,dongbu_power_phase1,2025-12-31,settlement_tariff,0.5026,RMB_per_kWh,0.5026,元/千瓦时（含税）,2026-01-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,报告披露的平均结算电价
180401,dongbu_power_phase1,2025-12-31,electricity_revenue,287240408.88,RMB,287240408.88,元（不含税）,2026-01-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,项目实际发电或售电收入；当季末含暂估
180401,dongbu_power_phase1,2025-12-31,fuel_consumption,87300,tonnes,8.73,万吨LNG,2026-01-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,报告披露约数
180401,dongbu_power_phase1,2025-12-31,fuel_unit_cost,2261.83,RMB_per_tonne,2261.83,元/吨（含税）,2026-01-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,含9%增值税的平均LNG成本
180401,dongbu_power_phase1,2026-03-31,power_generation,62922.89,10k_kWh,62922.89,万千瓦时,2026-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,机组实际发出的电量
180401,dongbu_power_phase1,2026-03-31,utilization_hours,538,hours,538,小时,2026-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,等效利用小时；报告按整数披露
180401,dongbu_power_phase1,2026-03-31,settled_electricity,62136.25,10k_kWh,62136.25,万千瓦时,2026-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,项目实际上网电量；当季末含暂估
180401,dongbu_power_phase1,2026-03-31,settlement_tariff,0.5147,RMB_per_kWh,0.5147,元/千瓦时（含税）,2026-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,报告披露的平均结算电价
180401,dongbu_power_phase1,2026-03-31,electricity_revenue,283009205.12,RMB,283009205.12,元（不含税）,2026-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,项目实际发电或售电收入；当季末含暂估
180401,dongbu_power_phase1,2026-03-31,fuel_consumption,85000,tonnes,8.50,万吨LNG,2026-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,报告披露约数
180401,dongbu_power_phase1,2026-03-31,fuel_unit_cost,2194.98,RMB_per_tonne,2194.98,元/吨（含税）,2026-04-21,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,含9%增值税的平均LNG成本
180401,dongbu_power_phase1,2026-06-30,power_generation,61620.34,10k_kWh,61620.34,万千瓦时,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,机组实际发出的电量
180401,dongbu_power_phase1,2026-06-30,utilization_hours,527,hours,527,小时,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,等效利用小时；报告按整数披露
180401,dongbu_power_phase1,2026-06-30,settled_electricity,60688.1,10k_kWh,60688.10,万千瓦时,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,项目实际上网电量；当季末含暂估
180401,dongbu_power_phase1,2026-06-30,settlement_tariff,0.5729,RMB_per_kWh,0.5729,元/千瓦时（含税）,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,报告披露的平均结算电价
180401,dongbu_power_phase1,2026-06-30,electricity_revenue,307686738.41,RMB,307686738.41,元（不含税）,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,项目实际发电或售电收入；当季末含暂估
180401,dongbu_power_phase1,2026-06-30,fuel_consumption,85500,tonnes,8.55,万吨LNG,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,报告披露约数
180401,dongbu_power_phase1,2026-06-30,fuel_unit_cost,2205.54,RMB_per_tonne,2205.54,元/吨（含税）,2026-07-20,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,含9%增值税的平均LNG成本
